FID,OBJECTID_1,OBJECTID,Id,Row,Col,District_1,NSM_Active,NSM_Col,NSM_ROCO,SFWMM_Acti,SFWMM_Col,SFWMM_ROCO,LOK_Active,cell_area,Xcoord,Ycoord,rowco,Shape_Leng,Shape_Area,rf_active
922,2163,2163,0,31,63,31063,1,34,31034,1,34,31034,0,0,902370.0000000,614119.0000000,31063,42240.211123200002000,111514714.733000000000000,1
923,2164,2164,0,31,64,31064,1,35,31035,1,35,31035,0,0,912930.0000000,614119.0000000,31064,42240.279364800001000,111515075.048999990000000,1
924,2165,2165,0,31,65,31065,1,36,31036,1,36,31036,0,0,923490.0000000,614119.0000000,31065,42240.286582599998000,111515113.158999990000000,1
925,2166,2166,0,31,66,31066,1,37,31037,1,37,31037,0,0,934050.0000000,614119.0000000,31066,42240.293800400003000,111515151.270000000000000,1
926,2167,2167,0,31,67,31067,1,38,31038,1,38,31038,0,0,944611.0000000,614119.0000000,31067,42240.301346400003000,111515191.113000010000000,1
927,2168,2168,0,31,68,31068,1,39,31039,1,39,31039,0,0,955171.0000000,614119.0000000,31068,42240.307908000002000,111515225.759000000000000,1
928,2169,2169,0,31,69,31069,0,0,0,0,0,0,0,0,965731.0000000,614118.0000000,31069,42240.315453900002000,111515265.601000000000000,0
929,2170,2170,0,31,70,31070,0,0,0,0,0,0,0,0,976291.0000000,614118.0000000,31070,42240.322015600002000,111515300.246999990000000,0
930,2211,2211,0,32,41,32041,1,12,32012,1,12,32012,0,0,670049.0000000,624679.0000000,32041,42240.116963400003000,111514217.567000000000000,1
931,2212,2212,0,32,42,32042,1,13,32013,1,13,32013,0,0,680609.0000000,624679.0000000,32042,42240.118275699999000,111514224.496999990000000,1
932,2213,2213,0,32,43,32043,1,14,32014,1,14,32014,0,0,691169.0000000,624679.0000000,32043,42240.119259999999000,111514229.694000010000000,1
933,2214,2214,0,32,44,32044,1,15,32015,1,15,32015,0,0,701729.0000000,624679.0000000,32044,42240.121228500000000,111514240.087000000000000,1
934,2215,2215,0,32,45,32045,1,16,32016,1,16,32016,0,0,712289.0000000,624679.0000000,32045,42240.122212800001000,111514245.283999990000000,1
935,2216,2216,0,32,46,32046,1,17,32017,1,17,32017,0,0,722849.0000000,624679.0000000,32046,42240.123853199999000,111514253.945999990000000,1
936,2217,2217,0,32,47,32047,1,18,32018,1,18,32018,0,0,733409.0000000,624679.0000000,32047,42240.128118300003000,111514276.466000010000000,1
937,2218,2218,0,32,48,32048,1,19,32019,1,19,32019,0,0,743969.0000000,624679.0000000,32048,42240.177658799999000,111514538.040000010000000,1
938,2219,2219,0,32,49,32049,1,20,32020,1,20,32020,0,0,754529.0000000,624679.0000000,32049,42240.179299199997000,111514546.701000010000000,1
939,2220,2220,0,32,50,32050,1,21,32021,1,21,32021,0,0,765090.0000000,624679.0000000,32050,42240.179955300002000,111514550.165999990000000,1
940,2221,2221,0,32,51,32051,1,22,32022,1,22,32022,0,0,775650.0000000,624679.0000000,32051,42240.180939600003000,111514555.363000010000000,1
941,2222,2222,0,32,52,32052,1,23,32023,1,23,32023,0,0,786210.0000000,624679.0000000,32052,42240.181923800003000,111514560.560000000000000,1
942,2223,2223,0,32,53,32053,1,24,32024,1,24,32024,0,0,796770.0000000,624679.0000000,32053,42240.182908000002000,111514565.756000000000000,1
943,2224,2224,0,32,54,32054,1,25,32025,1,25,32025,0,0,807330.0000000,624679.0000000,32054,42240.184548400000000,111514574.418000000000000,1
944,2225,2225,0,32,55,32055,1,26,32026,1,26,32026,0,0,817890.0000000,624679.0000000,32055,42240.177002500001000,111514534.575000000000000,1
945,2226,2226,0,32,56,32056,1,27,32027,1,27,32027,0,0,828450.0000000,624679.0000000,32056,42240.153708600003000,111514411.583000000000000,1
946,2227,2227,0,32,57,32057,1,28,32028,1,28,32028,0,0,839010.0000000,624679.0000000,32057,42240.153052399997000,111514408.118000000000000,1
947,2228,2228,0,32,58,32058,1,29,32029,1,29,32029,0,0,849570.0000000,624679.0000000,32058,42240.151740100002000,111514401.189000000000000,1
948,2229,2229,0,32,59,32059,1,30,32030,1,30,32030,0,0,860130.0000000,624679.0000000,32059,42240.150755800001000,111514395.992000000000000,1
949,2230,2230,0,32,60,32060,1,31,32031,1,31,32031,0,0,870690.0000000,624679.0000000,32060,42240.150099600003000,111514392.527000000000000,1
950,2231,2231,0,32,61,32061,1,32,32032,1,32,32032,0,0,881250.0000000,624679.0000000,32061,42240.148459199998000,111514383.866000000000000,1
951,2232,2232,0,32,62,32062,1,33,32033,1,33,32033,0,0,891810.0000000,624679.0000000,32062,42240.148131100003000,111514382.134000000000000,1
952,2233,2233,0,32,63,32063,1,34,32034,1,34,32034,0,0,902370.0000000,624679.0000000,32063,42240.209482799997000,111514706.072000000000000,1
953,2234,2234,0,32,64,32064,1,35,32035,1,35,32035,0,0,912930.0000000,624679.0000000,32064,42240.277396199999000,111515064.655000000000000,1
954,2235,2235,0,32,65,32065,1,36,32036,1,36,32036,0,0,923490.0000000,624679.0000000,32065,42240.283629799997000,111515097.569000010000000,1
955,2236,2236,0,32,66,32066,1,37,32037,1,37,32037,0,0,934050.0000000,624679.0000000,32066,42240.291175699997000,111515137.412000000000000,1
956,2237,2237,0,32,67,32067,1,38,32038,1,38,32038,0,0,944611.0000000,624679.0000000,32067,42240.298393600002000,111515175.522000000000000,1
957,2238,2238,0,32,68,32068,1,39,32039,1,39,32039,0,0,955171.0000000,624679.0000000,32068,42240.305283299997000,111515211.900000010000000,1
958,2239,2239,0,32,69,32069,0,0,0,0,0,0,0,0,965731.0000000,624679.0000000,32069,42240.312501200002000,111515250.011000010000000,0
959,2240,2240,0,32,70,32070,0,0,0,0,0,0,0,0,976291.0000000,624678.0000000,32070,42240.319718999999000,111515288.121000010000000,0
960,2281,2281,0,33,41,33041,1,12,33012,1,12,33012,0,0,670049.0000000,635239.0000000,33041,42240.122540800003000,111514247.016000000000000,1
961,2282,2282,0,33,42,33042,1,13,33013,1,13,33013,0,0,680609.0000000,635239.0000000,33042,42240.123853099998000,111514253.944999990000000,1
962,2283,2283,0,33,43,33043,1,14,33014,1,14,33014,0,0,691169.0000000,635239.0000000,33043,42240.125165500001000,111514260.875000000000000,1
963,2284,2284,0,33,44,33044,1,15,33015,1,15,33015,0,0,701729.0000000,635239.0000000,33044,42240.127462099998000,111514273.001000000000000,1
964,2285,2285,0,33,45,33045,1,16,33016,1,16,33016,0,0,712289.0000000,635239.0000000,33045,42240.128774500001000,111514279.930000010000000,1
965,2286,2286,0,33,46,33046,1,17,33017,1,17,33017,0,0,722849.0000000,635239.0000000,33046,42240.129430599998000,111514283.395000000000000,1
966,2287,2287,0,33,47,33047,1,18,33018,1,18,33018,0,0,733409.0000000,635239.0000000,33047,42240.133695700002000,111514305.915000010000000,1
967,2288,2288,0,33,48,33048,1,19,33019,1,19,33019,0,0,743969.0000000,635239.0000000,33048,42240.172081400000000,111514508.591000010000000,1
968,2289,2289,0,33,49,33049,1,20,33020,1,20,33020,0,0,754530.0000000,635239.0000000,33049,42240.173393700003000,111514515.520000000000000,1
969,2290,2290,0,33,50,33050,1,21,33021,1,21,33021,0,0,765090.0000000,635239.0000000,33050,42240.174377900003000,111514520.716999990000000,1
970,2291,2291,0,33,51,33051,1,22,33022,1,22,33022,0,0,775650.0000000,635239.0000000,33051,42240.175362200003000,111514525.914000000000000,1
971,2292,2292,0,33,52,33052,1,23,33023,1,23,33023,0,0,786210.0000000,635239.0000000,33052,42240.176674499999000,111514532.842999990000000,1
972,2293,2293,0,33,53,33053,1,24,33024,1,24,33024,0,0,796770.0000000,635239.0000000,33053,42240.177658699999000,111514538.040000010000000,1
973,2294,2294,0,33,54,33054,1,25,33025,1,25,33025,0,0,807330.0000000,635239.0000000,33054,42240.178971000001000,111514544.969000000000000,1
974,2295,2295,0,33,55,33055,1,26,33026,1,26,33026,0,0,817890.0000000,635239.0000000,33055,42240.171425100001000,111514505.126000000000000,1
975,2296,2296,0,33,56,33056,1,27,33027,1,27,33027,0,0,828450.0000000,635239.0000000,33056,42240.150099699997000,111514392.528000000000000,1
976,2297,2297,0,33,57,33057,1,28,33028,1,28,33028,0,0,839010.0000000,635239.0000000,33057,42240.148787300001000,111514385.598000000000000,1
977,2298,2298,0,33,58,33058,1,29,33029,1,29,33029,0,0,849570.0000000,635239.0000000,33058,42240.148131200003000,111514382.134000000000000,1
978,2299,2299,0,33,59,33059,1,30,33030,1,30,33030,0,0,860130.0000000,635239.0000000,33059,42240.147146900003000,111514376.937000010000000,1
979,2300,2300,0,33,60,33060,1,31,33031,1,31,33031,0,0,870690.0000000,635239.0000000,33060,42240.145506499997000,111514368.275999990000000,1
980,2301,2301,0,33,61,33061,1,32,33032,1,32,33032,0,0,881250.0000000,635239.0000000,33061,42240.144850299999000,111514364.811000000000000,1
981,2302,2302,0,33,62,33062,1,33,33033,1,33,33033,0,0,891810.0000000,635239.0000000,33062,42240.144522199997000,111514363.079000000000000,1
982,2303,2303,0,33,63,33063,1,34,33034,1,34,33034,0,0,902370.0000000,635239.0000000,33063,42240.206530099997000,111514690.481000010000000,1
983,2304,2304,0,33,64,33064,1,35,33035,1,35,33035,0,0,912930.0000000,635239.0000000,33064,42240.274771500000000,111515050.797000010000000,1
984,2305,2305,0,33,65,33065,1,36,33036,1,36,33036,0,0,923490.0000000,635239.0000000,33065,42240.281989399999000,111515088.907000010000000,1
985,2306,2306,0,33,66,33066,1,37,33037,1,37,33037,0,0,934050.0000000,635239.0000000,33066,42240.289207200003000,111515127.018000010000000,1
986,2307,2307,0,33,67,33067,1,38,33038,1,38,33038,0,0,944611.0000000,635239.0000000,33067,42240.295768900003000,111515161.664000000000000,1
987,2308,2308,0,33,68,33068,1,39,33039,1,39,33039,0,0,955171.0000000,635239.0000000,33068,42240.303642899999000,111515203.238999990000000,1
988,2309,2309,0,33,69,33069,0,0,0,0,0,0,0,0,965731.0000000,635239.0000000,33069,42240.310204499998000,111515237.885000010000000,0
989,2310,2310,0,33,70,33070,0,0,0,0,0,0,0,0,976291.0000000,635239.0000000,33070,42240.317422400003000,111515275.995000000000000,0
990,2351,2351,0,34,41,34041,1,12,34012,1,12,34012,0,0,670049.0000000,645799.0000000,34041,42240.129430499997000,111514283.393999990000000,1
991,2352,2352,0,34,42,34042,1,13,34013,1,13,34013,0,0,680609.0000000,645799.0000000,34042,42240.130086700003000,111514286.859000000000000,1
992,2353,2353,0,34,43,34043,1,14,34014,1,14,34014,0,0,691169.0000000,645799.0000000,34043,42240.131071000003000,111514292.055999990000000,1
993,2354,2354,0,34,44,34044,1,15,34015,1,15,34015,0,0,701729.0000000,645799.0000000,34044,42240.133039499997000,111514302.450000000000000,1
994,2355,2355,0,34,45,34045,1,16,34016,1,16,34016,0,0,712289.0000000,645799.0000000,34045,42240.134351900000000,111514309.378999990000000,1
995,2356,2356,0,34,46,34046,1,17,34017,1,17,34017,0,0,722849.0000000,645799.0000000,34046,42240.135664200003000,111514316.308000000000000,1
996,2357,2357,0,34,47,34047,1,18,34018,1,18,34018,0,0,733409.0000000,645799.0000000,34047,42240.138945100000000,111514333.631000000000000,1
997,2358,2358,0,34,48,34048,1,19,34019,1,19,34019,0,0,743970.0000000,645799.0000000,34048,42240.166832100003000,111514480.874000000000000,1
998,2359,2359,0,34,49,34049,1,20,34020,1,20,34020,0,0,754530.0000000,645799.0000000,34049,42240.168144399999000,111514487.804000010000000,1
999,2360,2360,0,34,50,34050,1,21,34021,1,21,34021,0,0,765090.0000000,645799.0000000,34050,42240.168800500003000,111514491.268000010000000,1
1000,2361,2361,0,34,51,34051,1,22,34022,1,22,34022,0,0,775650.0000000,645799.0000000,34051,42240.170112799999000,111514498.197000000000000,1
1001,2362,2362,0,34,52,34052,1,23,34023,1,23,34023,0,0,786210.0000000,645799.0000000,34052,42240.171097099999000,111514503.393999990000000,1
1002,2363,2363,0,34,53,34053,1,24,34024,1,24,34024,0,0,796770.0000000,645799.0000000,34053,42240.172409400002000,111514510.323000000000000,1
1003,2364,2364,0,34,54,34054,1,25,34025,1,25,34025,0,0,807330.0000000,645799.0000000,34054,42240.172737499997000,111514512.055000010000000,1
1004,2365,2365,0,34,55,34055,1,26,34026,1,26,34026,0,0,817890.0000000,645799.0000000,34055,42240.165847700002000,111514475.677000000000000,1
1005,2366,2366,0,34,56,34056,1,27,34027,1,27,34027,0,0,828450.0000000,645799.0000000,34056,42240.146162700003000,111514371.739999990000000,1
1006,2367,2367,0,34,57,34057,1,28,34028,1,28,34028,0,0,839010.0000000,645799.0000000,34057,42240.144850299999000,111514364.811000000000000,1
1007,2368,2368,0,34,58,34058,1,29,34029,1,29,34029,0,0,849570.0000000,645799.0000000,34058,42240.144522199997000,111514363.079000000000000,1
1008,2369,2369,0,34,59,34059,1,30,34030,1,30,34030,0,0,860130.0000000,645799.0000000,34059,42240.143209900001000,111514356.150000010000000,1
1009,2370,2370,0,34,60,34060,1,31,34031,1,31,34031,0,0,870690.0000000,645799.0000000,34060,42240.142225600001000,111514350.952999990000000,1
1010,2371,2371,0,34,61,34061,1,32,34032,1,32,34032,0,0,881250.0000000,645799.0000000,34061,42240.141241400001000,111514345.756000000000000,1
1011,2372,2372,0,34,62,34062,1,33,34033,1,33,34033,0,0,891810.0000000,645799.0000000,34062,42240.140913299998000,111514344.023000000000000,1
1012,2373,2373,0,34,63,34063,1,34,34034,1,34,34034,0,0,902370.0000000,645799.0000000,34063,42240.204233500001000,111514678.355000000000000,1
1013,2374,2374,0,34,64,34064,1,35,34035,1,35,34035,0,0,912930.0000000,645799.0000000,34064,42240.272474899997000,111515038.671000000000000,1
1014,2375,2375,0,34,65,34065,1,36,34036,1,36,34036,0,0,923490.0000000,645799.0000000,34065,42240.279036599997000,111515073.317000000000000,1
1015,2376,2376,0,34,66,34066,1,37,34037,1,37,34037,0,0,934050.0000000,645799.0000000,34066,42240.286582499997000,111515113.158999990000000,1
1016,2377,2377,0,34,67,34067,1,38,34038,1,38,34038,0,0,944611.0000000,645799.0000000,34067,42240.293472199999000,111515149.538000000000000,1
1017,2378,2378,0,34,68,34068,1,39,34039,1,39,34039,0,0,955171.0000000,645799.0000000,34068,42240.300362000002000,111515185.915999990000000,1
1018,2379,2379,0,34,69,34069,0,0,0,0,0,0,0,0,965731.0000000,645799.0000000,34069,42240.306923700002000,111515220.562000010000000,0
1019,2380,2380,0,34,70,34070,0,0,0,0,0,0,0,0,976291.0000000,645799.0000000,34070,42240.314469600002000,111515260.404000000000000,0
1020,2421,2421,0,35,41,35041,1,12,35012,1,12,35012,0,0,670049.0000000,656359.0000000,35041,42240.134679900002000,111514311.111000000000000,1
1021,2422,2422,0,35,42,35042,1,13,35013,1,13,35013,0,0,680609.0000000,656359.0000000,35042,42240.135992199997000,111514318.040000010000000,1
1022,2423,2423,0,35,43,35043,1,14,35014,1,14,35014,0,0,691169.0000000,656359.0000000,35043,42240.137632700003000,111514326.702000010000000,1
1023,2424,2424,0,35,44,35044,1,15,35015,1,15,35015,0,0,701729.0000000,656359.0000000,35044,42240.139273100001000,111514335.363000010000000,1
1024,2425,2425,0,35,45,35045,1,16,35016,1,16,35016,0,0,712289.0000000,656359.0000000,35045,42240.140257400002000,111514340.560000000000000,1
1025,2426,2426,0,35,46,35046,1,17,35017,1,17,35017,0,0,722849.0000000,656359.0000000,35046,42240.141897800000000,111514349.222000000000000,1
1026,2427,2427,0,35,47,35047,1,18,35018,1,18,35018,0,0,733410.0000000,656359.0000000,35047,42240.144522499999000,111514363.080000000000000,1
1027,2428,2428,0,35,48,35048,1,19,35019,1,19,35019,0,0,743970.0000000,656359.0000000,35048,42240.161582699999000,111514453.158000010000000,1
1028,2429,2429,0,35,49,35049,1,20,35020,1,20,35020,0,0,754530.0000000,656359.0000000,35049,42240.162238899997000,111514456.621999990000000,1
1029,2430,2430,0,35,50,35050,1,21,35021,1,21,35021,0,0,765090.0000000,656359.0000000,35050,42240.163223099997000,111514461.819000010000000,1
1030,2431,2431,0,35,51,35051,1,22,35022,1,22,35022,0,0,775650.0000000,656359.0000000,35051,42240.164535399999000,111514468.748000000000000,1
1031,2432,2432,0,35,52,35052,1,23,35023,1,23,35023,0,0,786210.0000000,656359.0000000,35052,42240.165519599999000,111514473.944999990000000,1
1032,2433,2433,0,35,53,35053,1,24,35024,1,24,35024,0,0,796770.0000000,656359.0000000,35053,42240.166503900000000,111514479.142000000000000,1
1033,2434,2434,0,35,54,35054,1,25,35025,1,25,35025,0,0,807330.0000000,656359.0000000,35054,42240.167488100000000,111514484.339000000000000,1
1034,2435,2435,0,35,55,35055,1,26,35026,1,26,35026,0,0,817890.0000000,656359.0000000,35055,42240.160598299997000,111514447.961000000000000,1
1035,2436,2436,0,35,56,35056,1,27,35027,1,27,35027,0,0,828450.0000000,656359.0000000,35056,42240.142225700001000,111514350.952999990000000,1
1036,2437,2437,0,35,57,35057,1,28,35028,1,28,35028,0,0,839010.0000000,656359.0000000,35057,42240.141241400001000,111514345.756000000000000,1
1037,2438,2438,0,35,58,35058,1,29,35029,1,29,35029,0,0,849570.0000000,656359.0000000,35058,42240.140585200003000,111514342.290999990000000,1
1038,2439,2439,0,35,59,35059,1,30,35030,1,30,35030,0,0,860130.0000000,656359.0000000,35059,42240.139272900000000,111514335.362000000000000,1
1039,2440,2440,0,35,60,35060,1,31,35031,1,31,35031,0,0,870690.0000000,656359.0000000,35060,42240.138944799997000,111514333.630000000000000,1
1040,2441,2441,0,35,61,35061,1,32,35032,1,32,35032,0,0,881250.0000000,656359.0000000,35061,42240.136976299997000,111514323.236000000000000,1
1041,2442,2442,0,35,62,35062,1,33,35033,1,33,35033,0,0,891810.0000000,656359.0000000,35062,42240.136320099999000,111514319.771000000000000,1
1042,2443,2443,0,35,63,35063,1,34,35034,1,34,35034,0,0,902370.0000000,656359.0000000,35063,42240.201608800002000,111514664.496999990000000,1
1043,2444,2444,0,35,64,35064,1,35,35035,1,35,35035,0,0,912930.0000000,656359.0000000,35064,42240.269850199998000,111515024.812000010000000,1
1044,2445,2445,0,35,65,35065,1,36,35036,1,36,35036,0,0,923490.0000000,656359.0000000,35065,42240.276411899998000,111515059.458000000000000,1
1045,2446,2446,0,35,66,35066,1,37,35037,1,37,35037,0,0,934050.0000000,656359.0000000,35066,42240.283629700003000,111515097.569000010000000,1
1046,2447,2447,0,35,67,35067,1,38,35038,1,38,35038,0,0,944611.0000000,656359.0000000,35067,42240.290847600001000,111515135.679000010000000,1
1047,2448,2448,0,35,68,35068,1,39,35039,1,39,35039,0,0,955171.0000000,656359.0000000,35068,42240.298393500001000,111515175.522000000000000,1
1048,2449,2449,0,35,69,35069,0,0,0,0,0,0,0,0,965731.0000000,656359.0000000,35069,42240.304955100000000,111515210.168000000000000,0
1049,2450,2450,0,35,70,35070,0,0,0,0,0,0,0,0,976291.0000000,656359.0000000,35070,42240.312172999998000,111515248.278000000000000,0
1050,2491,2491,0,36,41,36041,1,12,36012,1,12,36012,0,0,670049.0000000,666919.0000000,36041,42240.140913399999000,111514344.024000000000000,1
1051,2492,2492,0,36,42,36042,1,13,36013,1,13,36013,0,0,680609.0000000,666919.0000000,36042,42240.142225800002000,111514350.952999990000000,1
1052,2493,2493,0,36,43,36043,1,14,36014,1,14,36014,0,0,691169.0000000,666919.0000000,36043,42240.143866200000000,111514359.614999990000000,1
