OBJECTID_1,OBJECTID,Id,Row,Col,District_1,NSM_Active,NSM_Col,NSM_ROCO,SFWMM_Acti,SFWMM_Col,SFWMM_ROCO,LOK_Active,cell_area,Xcoord,Ycoord,rowco,Shape_Length,Shape_Area,rf_active
4664,4664,0,67,44,67044,1,15,67015,0,0,0,1,0,0.0000000,0.0000000,67044,42240.119915977135000,111514233.156534840000000,1
4665,4665,0,67,45,67045,1,16,67016,0,0,0,1,0,0.0000000,0.0000000,67045,42240.127461900658000,111514272.999021520000000,1
4666,4666,0,67,46,67046,1,17,67017,0,0,0,1,0,0.0000000,0.0000000,67046,42240.134351651519000,111514309.376898110000000,1
4667,4667,0,67,47,67047,1,18,67018,0,0,0,1,0,0.0000000,0.0000000,67047,42240.141897561378000,111514349.219266800000000,1
4668,4668,0,67,48,67048,1,19,67019,0,0,0,1,0,0.0000000,0.0000000,67048,42240.149443518225000,111514389.061276440000000,1
4669,4669,0,67,49,67049,1,20,67020,0,0,0,1,0,0.0000000,0.0000000,67049,42240.150755839146000,111514395.990513240000000,1
4670,4670,0,67,50,67050,1,21,67021,0,0,0,1,0,0.0000000,0.0000000,67050,42240.151740081121000,111514401.187469720000000,1
4671,4671,0,67,51,67051,1,22,67022,0,0,0,0,0,0.0000000,0.0000000,67051,42240.153052393027000,111514408.116628480000000,1
4672,4672,0,67,52,67052,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67052,42240.154364719048000,111514415.045846270000000,1
4673,4673,0,67,53,67053,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67053,42240.156005132085000,111514423.707346080000000,1
4674,4674,0,67,54,67054,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67054,42240.156989377632000,111514428.904254410000000,1
4675,4675,0,67,55,67055,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67055,42240.186844970987000,111514586.542942320000000,1
4676,4676,0,67,56,67056,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67056,42240.225558812315000,111514790.953501810000000,1
4677,4677,0,67,57,67057,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67057,42240.213747834416000,111514728.591329430000000,1
4678,4678,0,67,58,67058,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67058,42240.201608761607000,111514664.496775300000000,1
4679,4679,0,67,59,67059,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67059,42240.189797793239000,111514602.134589610000000,1
4680,4680,0,67,60,67060,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67060,42240.177986830262000,111514539.772395800000000,1
4681,4681,0,67,61,67061,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67061,42240.166832033203000,111514480.874738680000000,1
4682,4682,0,67,62,67062,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67062,42240.154364909431000,111514415.047932450000000,1
4683,4683,0,67,63,67063,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67063,42240.205218294992000,111514683.554095310000000,1
4684,4684,0,67,64,67064,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67064,42240.229824858114000,111514813.475851360000000,1
4685,4685,0,67,65,67065,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67065,42240.230152885124000,111514815.207386600000000,1
4686,4686,0,67,66,67066,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67066,42240.229168596285000,111514810.009797020000000,1
4687,4687,0,67,67,67067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67067,42240.228840494587000,111514808.276824040000000,1
4688,4688,0,67,68,67068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67068,42240.228512378162000,111514806.543724220000000,0
4689,4689,0,67,69,67069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67069,42240.227856208076000,111514803.078412460000000,0
4690,4690,0,67,70,67070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,67070,42240.227200049470000,111514799.613098190000000,0
4731,4731,0,68,41,68041,1,12,68012,0,0,0,0,0,0.0000000,0.0000000,68041,42240.099902866197000,111514127.487281860000000,1
4732,4732,0,68,42,68042,1,13,68013,0,0,0,1,0,0.0000000,0.0000000,68042,42240.106464536759000,111514162.132890600000000,1
4733,4733,0,68,43,68043,1,14,68014,0,0,0,1,0,0.0000000,0.0000000,68043,42240.113682373354000,111514200.243074880000000,1
4734,4734,0,68,44,68044,1,15,68015,0,0,0,1,0,0.0000000,0.0000000,68044,42240.120572131469000,111514236.620991510000000,1
4735,4735,0,68,45,68045,1,16,68016,0,0,0,1,0,0.0000000,0.0000000,68045,42240.128446132920000,111514278.195743100000000,1
4736,4736,0,68,46,68046,1,17,68017,0,0,0,1,0,0.0000000,0.0000000,68046,42240.135007811856000,111514312.841392950000000,1
4737,4737,0,68,47,68047,1,18,68018,0,0,0,1,0,0.0000000,0.0000000,68047,42240.142881817352000,111514354.416084330000000,1
4738,4738,0,68,48,68048,1,19,68019,0,0,0,1,0,0.0000000,0.0000000,68048,42240.140913355004000,111514344.021723630000000,1
4739,4739,0,68,49,68049,1,20,68020,0,0,0,1,0,0.0000000,0.0000000,68049,42240.141897588925000,111514349.218667220000000,1
4740,4740,0,68,50,68050,1,21,68021,0,0,0,1,0,0.0000000,0.0000000,68050,42240.143209914211000,111514356.147897900000000,1
4741,4741,0,68,51,68051,1,22,68022,0,0,0,0,0,0.0000000,0.0000000,68051,42240.144850320226000,111514364.809398990000000,1
4742,4742,0,68,52,68052,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68052,42240.145834552699000,111514370.006266910000000,1
4743,4743,0,68,53,68053,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68053,42240.147146889467000,111514376.935537310000000,1
4744,4744,0,68,54,68054,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68054,42240.148131131798000,111514382.132439370000000,1
4745,4745,0,68,55,68055,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68055,42240.176674371905000,111514532.841895030000000,1
4746,4746,0,68,56,68056,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68056,42240.212763540607000,111514723.394139050000000,1
4747,4747,0,68,57,68057,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68057,42240.200952558655000,111514661.031951320000000,1
4748,4748,0,68,58,68058,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68058,42240.188485410676000,111514595.205155010000000,1
4749,4749,0,68,59,68059,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68059,42240.177002516924000,111514534.575210420000000,1
4750,4750,0,68,60,68060,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68060,42240.164863456957000,111514470.480659190000000,1
4751,4751,0,68,61,68061,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68061,42240.153052502559000,111514408.118473400000000,1
4752,4752,0,68,62,68062,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68062,42240.140913474439000,111514344.024023410000000,1
4753,4753,0,68,63,68063,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68063,42240.212108028223000,111514719.931986170000000,1
4754,4754,0,68,64,68064,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68064,42240.244588592250000,111514891.428510320000000,1
4755,4755,0,68,65,68065,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68065,42240.243604288771000,111514886.230888870000000,1
4756,4756,0,68,66,68066,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68066,42240.242620000383000,111514881.033299490000000,1
4757,4757,0,68,67,68067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68067,42240.242619981007000,111514881.032601700000000,1
4758,4758,0,68,68,68068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68068,42240.242619966441000,111514881.031896000000000,0
4759,4759,0,68,69,68069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68069,42240.241963797482000,111514877.566630530000000,0
4760,4760,0,68,70,68070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,68070,42240.241963815890000,111514877.565976960000000,0
4801,4801,0,69,41,69041,1,12,69012,0,0,0,0,0,0.0000000,0.0000000,69041,42240.100887133653000,111514132.684168830000000,1
4802,4802,0,69,42,69042,1,13,69013,0,0,0,0,0,0.0000000,0.0000000,69042,42240.107776886871000,111514169.062058580000000,1
4803,4803,0,69,43,69043,1,14,69014,0,0,0,1,0,0.0000000,0.0000000,69043,42240.115650887994000,111514210.636807900000000,1
4804,4804,0,69,44,69044,1,15,69015,0,0,0,1,0,0.0000000,0.0000000,69044,42240.122212556016000,111514245.282404020000000,1
4805,4805,0,69,45,69045,1,16,69016,0,0,0,1,0,0.0000000,0.0000000,69045,42240.129430392437000,111514283.392585660000000,1
4806,4806,0,69,46,69046,1,17,69017,0,0,0,1,0,0.0000000,0.0000000,69046,42240.136976315371000,111514323.235060410000000,1
4807,4807,0,69,47,69047,1,18,69018,0,0,0,1,0,0.0000000,0.0000000,69047,42240.142553740312000,111514352.683768360000000,1
4808,4808,0,69,48,69048,1,19,69019,0,0,0,1,0,0.0000000,0.0000000,69048,42240.131727028878000,111514295.517658770000000,1
4809,4809,0,69,49,69049,1,20,69020,0,0,0,1,0,0.0000000,0.0000000,69049,42240.133039343920000,111514302.446837980000000,1
4810,4810,0,69,50,69050,1,21,69021,0,0,0,0,0,0.0000000,0.0000000,69050,42240.134351652872000,111514309.375996100000000,1
4811,4811,0,69,51,69051,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69051,42240.135992070464000,111514318.037567840000000,1
4812,4812,0,69,52,69052,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69052,42240.136648220127000,111514321.502152640000000,1
4813,4813,0,69,53,69053,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69053,42240.138616722557000,111514331.895968560000000,1
4814,4814,0,69,54,69054,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69054,42240.140257148167000,111514340.557529540000000,1
4815,4815,0,69,55,69055,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69055,42240.166503781940000,111514479.140886650000000,1
4816,4816,0,69,56,69056,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69056,42240.199968272347000,111514655.834771960000000,1
4817,4817,0,69,57,69057,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69057,42240.187829203533000,111514591.740275920000000,1
4818,4818,0,69,58,69058,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69058,42240.175690145254000,111514527.645801470000000,1
4819,4819,0,69,59,69059,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69059,42240.164207251117000,111514467.015856710000000,1
4820,4820,0,69,60,69060,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69060,42240.152396285237000,111514404.653651850000000,1
4821,4821,0,69,61,69061,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69061,42240.140257238505000,111514340.559130360000000,1
4822,4822,0,69,62,69062,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69062,42240.128446287636000,111514278.196938310000000,1
4823,4823,0,69,63,69063,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69063,42240.218669684575000,111514754.577606160000000,1
4824,4824,0,69,64,69064,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69064,42240.258040008812000,111514962.452091740000000,1
4825,4825,0,69,65,69065,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69065,42240.258039969471000,111514962.451445210000000,1
4826,4826,0,69,66,69066,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69066,42240.258039935201000,111514962.450745090000000,1
4827,4827,0,69,67,69067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69067,42240.257383735610000,111514958.985396550000000,0
4828,4828,0,69,68,69068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69068,42240.257055637710000,111514957.252380480000000,0
4829,4829,0,69,69,69069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69069,42240.256727532789000,111514955.519280820000000,0
4830,4830,0,69,70,69070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,69070,42240.254759055839000,111514945.124842020000000,0
4871,4871,0,70,41,70041,1,12,70012,0,0,0,0,0,0.0000000,0.0000000,70041,42240.101543294382000,111514136.148635550000000,1
4872,4872,0,70,42,70042,1,13,70013,0,0,0,0,0,0.0000000,0.0000000,70042,42240.108761133866000,111514174.258837010000000,1
4873,4873,0,70,43,70043,1,14,70014,0,0,0,0,0,0.0000000,0.0000000,70043,42240.116307056771000,111514214.101321280000000,1
4874,4874,0,70,44,70044,1,15,70015,0,0,0,1,0,0.0000000,0.0000000,70044,42240.123524889175000,111514252.211484000000000,1
4875,4875,0,70,45,70045,1,16,70016,0,0,0,1,0,0.0000000,0.0000000,70045,42240.130414644111000,111514288.589372140000000,1
4876,4876,0,70,46,70046,1,17,70017,0,0,0,1,0,0.0000000,0.0000000,70046,42240.137960564003000,111514328.431838140000000,1
4877,4877,0,70,47,70047,1,18,70018,0,0,0,1,0,0.0000000,0.0000000,70047,42240.142553738231000,111514352.683672610000000,1
4878,4878,0,70,48,70048,1,19,70019,0,0,0,1,0,0.0000000,0.0000000,70048,42240.123196851040000,111514250.478034450000000,1
4879,4879,0,70,49,70049,1,20,70020,0,0,0,0,0,0.0000000,0.0000000,70049,42240.124181101477000,111514255.675040260000000,1
4880,4880,0,70,50,70050,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70050,42240.125821495967000,111514264.336506960000000,1
4881,4881,0,70,51,70051,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70051,42240.127461907439000,111514272.998022030000000,1
4882,4882,0,70,52,70052,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70052,42240.128118068278000,111514276.462665960000000,1
4883,4883,0,70,53,70053,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70053,42240.129758469397000,111514285.124122520000000,1
4884,4884,0,70,54,70054,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70054,42240.130742725392000,111514290.321104970000000,1
4885,4885,0,70,55,70055,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70055,42240.155677034156000,111514421.975370330000000,1
4886,4886,0,70,56,70056,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70056,42240.186188758693000,111514583.078535290000000,1
4887,4887,0,70,57,70057,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70057,42240.174705855352000,111514522.448610140000000,1
4888,4888,0,70,58,70058,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70058,42240.162894882880000,111514460.086434070000000,1
4889,4889,0,70,59,70059,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70059,42240.151083903351000,111514397.724187170000000,1
4890,4890,0,70,60,70060,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70060,42240.138944866769000,111514333.629762830000000,1
4891,4891,0,70,61,70061,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70061,42240.127133899405000,111514271.267509040000000,1
4892,4892,0,70,62,70062,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70062,42240.115322943209000,111514208.905289460000000,1
4893,4893,0,70,63,70063,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70063,42240.226215586670000,111514794.420064120000000,1
4894,4894,0,70,64,70064,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70064,42240.272147592659000,111515036.940256000000000,1
4895,4895,0,70,65,70065,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70065,42240.272475625970000,111515038.671790360000000,1
4896,4896,0,70,66,70066,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70066,42240.271491339096000,111515033.474228960000000,1
4897,4897,0,70,67,70067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70067,42240.271163234596000,111515031.741234970000000,0
4898,4898,0,70,68,70068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70068,42240.270835132076000,111515030.008180140000000,0
4899,4899,0,70,69,70069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70069,42240.270835121315000,111515030.007435100000000,0
4900,4900,0,70,70,70070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,70070,42240.269194734559000,111515021.345359980000000,0
4941,4941,0,71,41,71041,1,12,71012,0,0,0,0,0,0.0000000,0.0000000,71041,42240.102527547861000,111514141.345429490000000,1
4942,4942,0,71,42,71042,1,13,71013,0,0,0,0,0,0.0000000,0.0000000,71042,42240.109745377165000,111514179.455572290000000,1
4943,4943,0,71,43,71043,1,14,71014,0,0,0,0,0,0.0000000,0.0000000,71043,42240.116963224289000,111514217.565813690000000,1
4944,4944,0,71,44,71044,1,15,71015,0,0,0,0,0,0.0000000,0.0000000,71044,42240.124837230454000,111514259.140572560000000,1
4945,4945,0,71,45,71045,1,16,71016,0,0,0,1,0,0.0000000,0.0000000,71045,42240.132055071539000,111514297.250762130000000,1
4946,4946,0,71,46,71046,1,17,71017,0,0,0,1,0,0.0000000,0.0000000,71046,42240.138944817663000,111514333.628631110000000,1
4947,4947,0,71,47,71047,1,18,71018,0,0,0,1,0,0.0000000,0.0000000,71047,42240.142553748308000,111514352.683629860000000,1
4948,4948,0,71,48,71048,1,19,71019,0,0,0,0,0,0.0000000,0.0000000,71048,42240.114338612097000,111514203.706248190000000,1
4949,4949,0,71,49,71049,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71049,42240.115650927160000,111514210.635449260000000,1
4950,4950,0,71,50,71050,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71050,42240.117291334340000,111514219.296968860000000,1
4951,4951,0,71,51,71051,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71051,42240.118275581932000,111514224.493942750000000,1
4952,4952,0,71,52,71052,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71052,42240.119259822408000,111514229.690863890000000,1
4953,4953,0,71,53,71053,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71053,42240.120900230562000,111514238.352345050000000,1
4954,4954,0,71,54,71054,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71054,42240.122540649558000,111514247.013857590000000,1
4955,4955,0,71,55,71055,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71055,42240.146490688428000,111514373.471199360000000,1
4956,4956,0,71,56,71056,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71056,42240.173393507692000,111514515.519191590000000,1
4957,4957,0,71,57,71057,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71057,42240.161910600145000,111514454.889249530000000,1
4958,4958,0,71,58,71058,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71058,42240.149771537581000,111514390.794756370000000,1
4959,4959,0,71,59,71059,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71059,42240.137960564265000,111514328.432540950000000,1
4960,4960,0,71,60,71060,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71060,42240.126149598786000,111514266.070333290000000,1
4961,4961,0,71,61,71061,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71061,42240.114010550009000,111514201.975812440000000,1
4962,4962,0,71,62,71062,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71062,42240.101543433120000,111514136.149045010000000,1
4963,4963,0,71,63,71063,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71063,42240.234089555168000,111514835.994705800000000,1
4964,4964,0,71,64,71064,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71064,42240.286583252753000,111515113.160671460000000,1
4965,4965,0,71,65,71065,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71065,42240.286911295130000,111515114.892259020000000,1
4966,4966,0,71,66,71066,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71066,42240.285598917588000,111515107.962363050000000,1
4967,4967,0,71,67,71067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71067,42240.285926980381000,111515109.693931620000000,0
4968,4968,0,71,68,71068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71068,42240.285270807071000,111515106.228671920000000,0
4969,4969,0,71,69,71069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71069,42240.285270796310000,111515106.227926870000000,0
4970,4970,0,71,70,71070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,71070,42240.282974228445000,111515094.101194440000000,0
5011,5011,0,72,41,72041,1,12,72012,0,0,0,0,0,0.0000000,0.0000000,72041,42240.103839894306000,111514148.274542140000000,1
5012,5012,0,72,42,72042,1,13,72013,0,0,0,0,0,0.0000000,0.0000000,72042,42240.111057727219000,111514186.384698240000000,1
5013,5013,0,72,43,72043,1,14,72014,0,0,0,0,0,0.0000000,0.0000000,72043,42240.118603653718000,111514226.227194430000000,1
5014,5014,0,72,44,72044,1,15,72015,0,0,0,0,0,0.0000000,0.0000000,72044,42240.126477658647000,111514267.801965150000000,1
5015,5015,0,72,45,72045,1,16,72016,0,0,0,0,0,0.0000000,0.0000000,72045,42240.132711240236000,111514300.715257180000000,1
5016,5016,0,72,46,72046,1,17,72017,0,0,0,0,0,0.0000000,0.0000000,72046,42240.139929072109000,111514338.825427820000000,1
5017,5017,0,72,47,72047,1,18,72018,0,0,0,0,0,0.0000000,0.0000000,72047,42240.142553756821000,111514352.683568080000000,1
5018,5018,0,72,48,72048,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72048,42240.105152284013000,111514155.202159200000000,1
5019,5019,0,72,49,72049,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72049,42240.107120770379000,111514165.595968470000000,1
5020,5020,0,72,50,72050,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72050,42240.108433084890000,111514172.525140450000000,1
5021,5021,0,72,51,72051,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72051,42240.109417324384000,111514177.722071620000000,1
5022,5022,0,72,52,72052,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72052,42240.111057727569000,111514186.383528690000000,1
5023,5023,0,72,53,72053,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72053,42240.112370063973000,111514193.312786030000000,1
5024,5024,0,72,54,72054,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72054,42240.113682396630000,111514200.242012320000000,1
5025,5025,0,72,55,72055,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72055,42240.135663927242000,111514316.305602860000000,1
5026,5026,0,72,56,72056,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72056,42240.160598259652000,111514447.959836940000000,1
5027,5027,0,72,57,72057,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72057,42240.148787277147000,111514385.597647920000000,1
5028,5028,0,72,58,72058,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72058,42240.136976286711000,111514323.235380220000000,1
5029,5029,0,72,59,72059,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72059,42240.124837234660000,111514259.140908750000000,1
5030,5030,0,72,60,72060,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72060,42240.113026279490000,111514196.778752340000000,1
5031,5031,0,72,61,72061,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72061,42240.101215321003000,111514134.416544620000000,1
5032,5032,0,72,62,72062,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72062,42240.088748187496000,111514068.589706790000000,1
5033,5033,0,72,63,72063,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72063,42240.241635466591000,111514875.837173280000000,1
5034,5034,0,72,64,72064,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72064,42240.300690840333000,111515187.648810570000000,1
5035,5035,0,72,65,72065,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72065,42240.301018875150000,111515189.380373760000000,1
5036,5036,0,72,66,72066,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72066,42240.300362666858000,111515185.915074440000000,0
5037,5037,0,72,67,72067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72067,42240.300362636750000,111515185.914319990000000,0
5038,5038,0,72,68,72068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72068,42240.299378381591000,111515180.716781500000000,0
5039,5039,0,72,69,72069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72069,42240.299050291222000,111515178.983740750000000,0
5040,5040,0,72,70,72070,0,0,0,0,0,0,0,0,0.0000000,0.0000000,72070,42240.296753730414000,111515166.857029110000000,0
5081,5081,0,73,41,73041,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73041,42240.134023561848000,111514307.644406590000000,1
5082,5082,0,73,42,73042,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73042,42240.142553733880000,111514352.683738600000000,1
5083,5083,0,73,43,73043,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73043,42240.151411985498000,111514399.455340560000000,1
5084,5084,0,73,44,73044,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73044,42240.159942155340000,111514444.494692860000000,1
5085,5085,0,73,45,73045,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73045,42240.168472327518000,111514489.534031600000000,1
5086,5086,0,73,46,73046,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73046,42240.177002487573000,111514534.573319140000000,1
5087,5087,0,73,47,73047,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73047,42240.178970998866000,111514544.966834570000000,1
5088,5088,0,73,48,73048,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73048,42240.130086589234000,111514286.855093970000000,1
5089,5089,0,73,49,73049,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73049,42240.123524921109000,111514252.209699350000000,1
5090,5090,0,73,50,73050,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73050,42240.116635156090000,111514215.831923860000000,1
5091,5091,0,73,51,73051,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73051,42240.109745403010000,111514179.454184500000000,1
5092,5092,0,73,52,73052,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73052,42240.103839893301000,111514148.273253370000000,1
5093,5093,0,73,53,73053,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73053,42240.097606307012000,111514115.360051620000000,1
5094,5094,0,73,54,73054,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73054,42240.091700801073000,111514084.179113060000000,1
5095,5095,0,73,55,73055,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73055,42240.108433004098000,111514172.526108150000000,1
5096,5096,0,73,56,73056,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73056,42240.133695435768000,111514305.912444560000000,1
5097,5097,0,73,57,73057,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73057,42240.128118028399000,111514276.463621240000000,1
5098,5098,0,73,58,73058,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73058,42240.122212537593000,111514245.282501650000000,1
5099,5099,0,73,59,73059,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73059,42240.115650893611000,111514210.636851850000000,1
5100,5100,0,73,60,73060,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73060,42240.109417313703000,111514177.723369820000000,1
5101,5101,0,73,61,73061,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73061,42240.102527590454000,111514141.345421210000000,1
5102,5102,0,73,62,73062,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73062,42240.095309789365000,111514103.235206400000000,1
5103,5103,0,73,63,73063,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73063,42240.269522457194000,111515023.081317900000000,1
5104,5104,0,73,64,73064,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73064,42240.333171020080000,111515359.145012450000000,1
5105,5105,0,73,65,73065,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73065,42240.330874410152000,111515347.018316940000000,1
5106,5106,0,73,66,73066,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73066,42240.328577800523000,111515334.891598970000000,0
5107,5107,0,73,67,73067,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73067,42240.326281208065000,111515322.764904360000000,0
5108,5108,0,73,68,73068,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73068,42240.324312692777000,111515312.370430080000000,0
5109,5109,0,73,69,73069,0,0,0,0,0,0,0,0,0.0000000,0.0000000,73069,42240.322016112499000,111515300.243678580000000,0
